UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
RJ,SAO GONCALO,ESF LARGO DA IDEIA,RUA GERONIMO PINA,S/N,LARGO DA IDEIA,"RUA GERONIMO PINA, LARGO DA IDEIA, SAO GONCALO, RJ, BRASIL",-22.82513,-42.9167,"Rua Jerônimo Pina, 24723, São Gonçalo","22 49m 30.468s S, 42 55m 0.12s W"
RJ,SAO GONCALO,ESF MARECHAL CANDIDO RONDON,RUA EXP JOSE CUSTODIO SAMPAIO,S/N,COLUBANDE,"RUA EXP JOSE CUSTODIO SAMPAIO, COLUBANDE, SAO GONCALO, RJ, BRASIL",-22.84641,-43.01286,"Rua José Custódio Sampaio & Rua Expedicionário Oswaldo Conceição, 24744, São Gonçalo","22 50m 47.076s S, 43 0m 46.296s W"
RJ,SAO GONCALO,ESF FLAVIO HENRIQUE DE BRITO,RUA OSCAR GOMES,S/N,JOCKEY,"RUA OSCAR GOMES, JOCKEY, SAO GONCALO, RJ, BRASIL",-22.8480094,-42.9984261,"Rua Oscar Gomes, Jóquei Clube, Jockey, Ipiiba, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24755-110, Brasil","22 50m 52.8338s S, 42 59m 54.334s W"
RJ,SAO GONCALO,ESF VISTA ALEGRE,RUA LUIZ GAMA,2,JARDIM BOM RETIRO,"RUA LUIZ GAMA, JARDIM BOM RETIRO, SAO GONCALO, RJ, BRASIL",-22.7677,-42.96116,"Rua Luiz Sobral, 24726, São Gonçalo","22 46m 3.72s S, 42 57m 40.176s W"
RJ,SAO GONCALO,ESF BARBOSA LIMA SOBRINHO,RUA ABILIO JOSE DE MATOS,S/N,PORTO DA PEDRA,"RUA ABILIO JOSE DE MATOS, PORTO DA PEDRA, SAO GONCALO, RJ, BRASIL",-22.81739,-43.0766,"Rua Abilio José de Matos, 24722, São Gonçalo","22 49m 2.604s S, 43 4m 35.76s W"
RJ,SAO GONCALO,ESF LOUIS PASTEUR,RUA ZILDA SILVARES,S/N,GUAXINDIBA,"RUA ZILDA SILVARES, GUAXINDIBA, SAO GONCALO, RJ, BRASIL",-22.779287300000004,-42.9721267,"Rua Zilda Silvares, Guaxindiba, Bom Retiro, Monjolos, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24725-270, Brasil","22 46m 45.4343s S, 42 58m 19.6561s W"
RJ,SAO GONCALO,ESF JARDIM CATARINA VII,RUA MADEIRA FREITAS,2,JD CATARINA,"RUA MADEIRA FREITAS, JD CATARINA, SAO GONCALO, RJ, BRASIL",-22.80216,-42.99164,"Rua Madeira de Freitas, 24715, São Gonçalo","22 48m 7.776s S, 42 59m 29.904s W"
RJ,SAO GONCALO,ESF AGENOR JOSE DA SILVA,RUA EUGENIO FLOMENTIM,S/N,JARDIM CATARINA,"RUA EUGENIO FLOMENTIM, JARDIM CATARINA, SAO GONCALO, RJ, BRASIL",-22.78647,-43.00743,"Rua Eugênio Fromentin, São Gonçalo","22 47m 11.292s S, 43 0m 26.748s W"
RJ,SAO GONCALO,ESF PASTOR JOSE MARCOS ALVES,AV PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO,9,LINDO PARQUE,"AV PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO, LINDO PARQUE, SAO GONCALO, RJ, BRASIL",-22.83488,-43.05278,"Avenida Humberto De Alencar Castelo Branco, 24420, São Gonçalo","22 50m 5.568s S, 43 3m 10.008s W"
RJ,SAO GONCALO,ESF JARDIM CATARINA I,AVENIDA ALBINO IMPARATO,S/N,JD CATARINA,"AVENIDA ALBINO IMPARATO, JD CATARINA, SAO GONCALO, RJ, BRASIL",-22.7952,-43.00662,"Avenida Doutor Albino Imparato, 24716, São Gonçalo","22 47m 42.72s S, 43 0m 23.832s W"
RJ,SAO GONCALO,CLINICA DA FAMILIA DE MARAMBAIA,RUA ALM SILVIO HECKER,S/N,MARAMBAIA,"RUA ALM SILVIO HECKER, MARAMBAIA, SAO GONCALO, RJ, BRASIL",-22.79682,-42.95314,"Rua Almirante Sílvio Heek, 24724-470, São Gonçalo","22 47m 48.552s S, 42 57m 11.304s W"
RJ,SAO GONCALO,ESF JARDIM CATARINA V,RUA FLORENTINO GEOVANI,S/N,JARDIM CATARINA,"RUA FLORENTINO GEOVANI, JARDIM CATARINA, SAO GONCALO, RJ, BRASIL",-22.78784,-43.00748,"Rua Florentino Giovani, 24716, São Gonçalo","22 47m 16.224s S, 43 0m 26.928s W"
RJ,SAO GONCALO,ESF ALBERT SABIN,ESTRADA DE ITAOCA,S/N,ITAOCA,"ESTRADA DE ITAOCA, ITAOCA, SAO GONCALO, RJ, BRASIL",-22.7699035,-43.0598831,"Estrada Antônio Leôncio, Itaoca, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24475-000, Brasil","22 46m 11.6526s S, 43 3m 35.5792s W"
RJ,SAO GONCALO,ESF COLUBANDE II,RUA EXP BERLI AZEVEDO VIEIRA,48,COLUBANDE,"RUA EXP BERLI AZEVEDO VIEIRA, COLUBANDE, SAO GONCALO, RJ, BRASIL",-22.83535,-43.0172,"Rua Expedicionário Berli Azevedovieira, 24451-440, São Gonçalo","22 50m 7.26s S, 43 1m 1.92s W"
RJ,SAO GONCALO,POSTO DE SAUDE HIPARCO FERREIRA,ALAMEDA ALAGOAS,S/N,ENGENHO DO ROCADO,"ALAMEDA ALAGOAS, ENGENHO DO ROCADO, SAO GONCALO, RJ, BRASIL",-22.884116100000004,-42.9834571,"Alameda Alagoas, Engenho do Roçado, Engenho do Rolado, Ipiiba, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24753-280, Brasil","22 53m 2.81796s S, 42 59m 0.44556s W"
RJ,SAO GONCALO,ESF COELHO,RUA CANDIDO REIS,293,COELHO,"RUA CANDIDO REIS, COELHO, SAO GONCALO, RJ, BRASIL",-22.8332757,-42.9956992,"Rua Cândido Reis, Coelho, Ipiiba, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24710-635, Brasil","22 49m 59.7925s S, 42 59m 44.5171s W"
RJ,SAO GONCALO,ESF SANTA ISABEL,ESTRADA DA SERRINHA,S/N,STA ISABEL,"ESTRADA DA SERRINHA, STA ISABEL, SAO GONCALO, RJ, BRASIL",-22.86893,-42.9404,"Estrada da Serrinha de Cordeiro, 24735-480, São Gonçalo","22 52m 8.148s S, 42 56m 25.44s W"
RJ,SAO GONCALO,ESF JUAREZ ANTUNES,RUA ALZIRA VARGAS,S/N,B V DO LARANJAL,"RUA ALZIRA VARGAS, B V DO LARANJAL, SAO GONCALO, RJ, BRASIL",-22.80657,-42.97918,"Rua Alzira Vargas, 24725-060, São Gonçalo","22 48m 23.652s S, 42 58m 45.048s W"
RJ,SAO GONCALO,ESF JAIR ARANTES DA CRUZ,RUA PIRES DO RIO,211,BOA VISTA,"RUA PIRES DO RIO, BOA VISTA, SAO GONCALO, RJ, BRASIL",-22.8172728,-43.060753600000005,"Rua Pires do Rio, Boa Vista, Neves, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24436-310, Brasil","22 49m 2.18208s S, 43 3m 38.713s W"
RJ,SAO GONCALO,ESF ARY TEIXEIRA,RUA GENERAL SAVARI,S/N,MARAMBAIA,"RUA GENERAL SAVARI, MARAMBAIA, SAO GONCALO, RJ, BRASIL",-22.78134,-42.96087,"Rua General Savari, São Gonçalo","22 46m 52.824s S, 42 57m 39.132s W"
RJ,SAO GONCALO,ESF MANOEL DE ABREU,ESTRADA DA MEIA NOITE,S/N,SACRAMENTO,"ESTRADA DA MEIA NOITE, SACRAMENTO, SAO GONCALO, RJ, BRASIL",-22.85141,-42.96594,"Estrada Meia Noite, 24737-545, São Gonçalo","22 51m 5.076s S, 42 57m 57.384s W"
RJ,SAO GONCALO,ESF BRASILANDIA,RUA MIGUEL ANGELO,S/N,BRASILANDIA,"RUA MIGUEL ANGELO, BRASILANDIA, SAO GONCALO, RJ, BRASIL",-22.8226629,-43.0558734,"Rua Miguel Ângelo, Brasilândia, Brasilândia II, Neves, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24465-355, Brasil","22 49m 21.5864s S, 43 3m 21.1442s W"
RJ,SAO GONCALO,ESF EMILIO RIBAS,ESTRADA DO SACRAMENTO,S/N,BARRACAO,"ESTRADA DO SACRAMENTO, BARRACAO, SAO GONCALO, RJ, BRASIL",-22.8281527,-42.9608825,"Estrada Sacramento, Barracão, Monjolos, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24732-570, Brasil","22 49m 41.3497s S, 42 57m 39.177s W"
RJ,SAO GONCALO,ESF ALBERTO CONSTANTINO FARAH,ESTRADA DA COVANCA,S/N,MUTUAPIRA,"ESTRADA DA COVANCA, MUTUAPIRA, SAO GONCALO, RJ, BRASIL",-22.8057512,-43.0376275,"Estrada Covanca, Mutuaguaçu, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24445-686, Brasil","22 48m 20.7043s S, 43 2m 15.459s W"
RJ,SAO GONCALO,ESF JUVENIL FRANCISCO RIBEIRO,ESTRADA DA BRASILEIA,S/N,ZUMBI,"ESTRADA DA BRASILEIA, ZUMBI, SAO GONCALO, RJ, BRASIL",-22.84915,-43.05463,"Estrada da Tenda, 24417-380, São Gonçalo","22 50m 56.94s S, 43 3m 16.668s W"
RJ,SAO GONCALO,ESF ANA NERY,RUA SILVIO VALLET,18,GRADIM,"RUA SILVIO VALLET, GRADIM, SAO GONCALO, RJ, BRASIL",-22.82333,-43.08143,"Rua Sílvio Vale, 24430-660, São Gonçalo","22 49m 23.988s S, 43 4m 53.148s W"
RJ,SAO GONCALO,AMBULATORIO MUNICIPAL DE SAUDE MENTAL NISE DA SILVEIRA,RUA CORONEL SERRADO,1543,ZE GAROTO,"RUA CORONEL SERRADO, ZE GAROTO, SAO GONCALO, RJ, BRASIL",-22.83185,-43.05898,"Rua Coronel Serrado, 24440, 24724, São Gonçalo","22 49m 54.66s S, 43 3m 32.328s W"
RJ,SAO GONCALO,ESF JARDIM CATARINA IX,RUA ADELAIDE LIMA,252,JD CATARINA,"RUA ADELAIDE LIMA, JD CATARINA, SAO GONCALO, RJ, BRASIL",-22.80989,-42.9954,"Rua Adelaide Lima, 24717-570, São Gonçalo","22 48m 35.604s S, 42 59m 43.44s W"
RJ,SAO GONCALO,ESPACO AVANCADO DE ATENDIMENTO A SAUDE DO IDOSO,AVENIDA ALBINO IMPERATO,1501,JARDIM CATARINA,"AVENIDA ALBINO IMPERATO, JARDIM CATARINA, SAO GONCALO, RJ, BRASIL",-22.7952,-43.00662,"Avenida Doutor Albino Imparato, 24716, São Gonçalo","22 47m 42.72s S, 43 0m 23.832s W"
RJ,SAO GONCALO,ESF NOVA CIDADE II,RUA PONTA NEGRA,S/N,NOVA CIDADE,"RUA PONTA NEGRA, NOVA CIDADE, SAO GONCALO, RJ, BRASIL",-22.7996859,-43.0231208,"Rua Ponta Negra, Nova Cidade, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24456-000, Brasil","22 47m 58.8692s S, 43 1m 23.2349s W"
RJ,SAO GONCALO,ESF MUTUA I,RUA VERAO,63,MUTUA,"RUA VERAO, MUTUA, SAO GONCALO, RJ, BRASIL",-22.8114307,-43.0341553,"Rua Verão, Mutuá, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24445-686, Brasil","22 48m 41.1505s S, 43 2m 2.95908s W"
RJ,SAO GONCALO,ESF PATRONATO,RUA COMANDANTE ARY PARREIRAS,S/N,PATRONATO,"RUA COMANDANTE ARY PARREIRAS, PATRONATO, SAO GONCALO, RJ, BRASIL",-22.83571,-43.08503,"Rua Comandante Ari Parreiras, São Gonçalo","22 50m 8.556s S, 43 5m 6.108s W"
RJ,SAO GONCALO,ESF TANCREDO NEVES,ESTRADA DA TRINDADE,S/N,LUIZ CACADOR,"ESTRADA DA TRINDADE, LUIZ CACADOR, SAO GONCALO, RJ, BRASIL",-22.79425,-43.01912,"Estrada Trindade, 24474, São Gonçalo","22 47m 39.3s S, 43 1m 8.832s W"
RJ,SAO GONCALO,CADEIA PUBLICA ISAP TIAGO TELES CASTRO DOMINGUES,RUA OLEGARIO NASCIMENTO,S/N,JARDIM CATARINA,"RUA OLEGARIO NASCIMENTO, JARDIM CATARINA, SAO GONCALO, RJ, BRASIL",-22.7854552,-42.9916263,"Rua Olegário do Nascimento, Jardim Catarina, Monjolos, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24725-270, Brasil","22 47m 7.63872s S, 42 59m 29.8547s W"
RJ,SAO GONCALO,POLO SANITARIO DR WASHINGTON LUIZ,ALAMEDA PIO XII,S/N,ZE GAROTO,"ALAMEDA PIO XII, ZE GAROTO, SAO GONCALO, RJ, BRASIL",-22.8282086,-43.0539498,"Alameda Pio XII, Zé Garoto, Centro, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24440-110, Brasil","22 49m 41.551s S, 43 3m 14.2193s W"
RJ,SAO GONCALO,ESF ALEXANDER FLEMING,RUA CAPITAO ACACIO,S/N,BOACU,"RUA CAPITAO ACACIO, BOACU, SAO GONCALO, RJ, BRASIL",-22.8131514,-43.05462,"Rua Capitão Acácio, Boaçu, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24465-531, Brasil","22 48m 47.345s S, 43 3m 16.632s W"
RJ,SAO GONCALO,ESF JOAO GOULART,RUA DOS MARFINS,S/N,JARDIM CATARINA,"RUA DOS MARFINS, JARDIM CATARINA, SAO GONCALO, RJ, BRASIL",-22.7967964,-43.0004746,"Rua dos Marfins, Jardim Catarina, Monjolos, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24456-630, Brasil","22 47m 48.467s S, 43 0m 1.70856s W"
RJ,SAO GONCALO,ESF CARLOS CHAGAS,RUA EXPEDICIONARIO MANOEL CHAGAS,S/N,FAZENDA DOS MINEIROS,"RUA EXPEDICIONARIO MANOEL CHAGAS, FAZENDA DOS MINEIROS, SAO GONCALO, RJ, BRASIL",-22.78199,-43.02854,"Rua Expedicionário Manuel Chagas, 24473-300, São Gonçalo","22 46m 55.164s S, 43 1m 42.744s W"
RJ,SAO GONCALO,ESF ALMERINDA,RUA EXP SARGENTO FERNANDO FONTES,412,ALMERINDA,"RUA EXP SARGENTO FERNANDO FONTES, ALMERINDA, SAO GONCALO, RJ, BRASIL",-22.83839,-43.00295,"Rua Expedicionario Benedito F Silva & Rua Sargento Fernando Fontes, 24742, São Gonçalo","22 50m 18.204s S, 43 0m 10.62s W"
RJ,SAO GONCALO,ESF QUINTA DOM RICARDO,ESTRADA BONSUCESSO,118,QUINTA DOM RICARDO,"ESTRADA BONSUCESSO, QUINTA DOM RICARDO, SAO GONCALO, RJ, BRASIL",-22.84813,-42.93945,"Quinta Dom Ricardo, 24738-615, São Gonçalo","22 50m 53.268s S, 42 56m 22.02s W"
RJ,SAO GONCALO,ESF APOLO III,RUA ANISIO PEREIRA RODRIGUES,753,APOLO III,"RUA ANISIO PEREIRA RODRIGUES, APOLO III, SAO GONCALO, RJ, BRASIL",-22.77893,-42.94622,"Rua Eliseu Mendes Rodrigues Apolo III, São Gonçalo","22 46m 44.148s S, 42 56m 46.392s W"
RJ,SAO GONCALO,ESF NEVES I,RUA MARECHAL FLORIANO PEIXOTO,2306,NEVES,"RUA MARECHAL FLORIANO PEIXOTO, NEVES, SAO GONCALO, RJ, BRASIL",-22.8537581,-43.0892365,"Rua Marechal Floriano Peixoto, Covanca, Covanca I, Neves, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24425-470, Brasil","22 51m 13.5292s S, 43 5m 21.2514s W"
RJ,SAO GONCALO,POSTO DE SAUDE DR HAROLDO PEREIRA NUNES,RUA CAPITAO JOAO MANOEL,1357,PORTO NOVO,"RUA CAPITAO JOAO MANOEL, PORTO NOVO, SAO GONCALO, RJ, BRASIL",-22.8254182,-43.0808239,"Rua Capitão João Manoel, Porto Novo, Neves, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24400-000, Brasil","22 49m 31.5055s S, 43 4m 50.966s W"
RJ,SAO GONCALO,ESF DOUTEL DE ANDRADE,AV ODILON NORBERTO FERREIRA,S/N,MARIA PAULA,"AV ODILON NORBERTO FERREIRA, MARIA PAULA, SAO GONCALO, RJ, BRASIL",-22.87191,-43.0195,"Avenida Odilon Norberto Ferreira, 24754-550, São Gonçalo","22 52m 18.876s S, 43 1m 10.2s W"
RJ,SAO GONCALO,CLINICA MUNICIPAL EURICLIDES DE JESUS ZERBINI,AV EUGENIO BORGES,S/N,ARSENAL,"AV EUGENIO BORGES, ARSENAL, SAO GONCALO, RJ, BRASIL",-22.86707,-43.00839,"Acesso à Avenida Eugênio Borges, 24751, São Gonçalo","22 52m 1.452s S, 43 0m 30.204s W"
RJ,SAO GONCALO,ESF VILA TRES,RUA JANUARIO BARBOSA,129,VILA TRES,"RUA JANUARIO BARBOSA, VILA TRES, SAO GONCALO, RJ, BRASIL",-22.8168524,-42.9954363,"Rua Januário Barbosa, Vila Três, Monjolos, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24710-480, Brasil","22 49m 0.66864s S, 42 59m 43.5707s W"
RJ,SAO GONCALO,ESF ROBERTO SILVEIRA,RUA JOAQUIM NABUCO,S/N,JD BOM RETIRO,"RUA JOAQUIM NABUCO, JD BOM RETIRO, SAO GONCALO, RJ, BRASIL",-22.80256,-42.96646,"Rua Joaquim Nabuco, 24722-100, São Gonçalo","22 48m 9.216s S, 42 57m 59.256s W"
RJ,SAO GONCALO,ESF IRMA DULCE,RUA DOMINGOS DAMASCENO DUARTE,809,TRINDADE,"RUA DOMINGOS DAMASCENO DUARTE, TRINDADE, SAO GONCALO, RJ, BRASIL",-22.80931,-43.01627,"Avenida Domingos Damasceno Duarte, 24456-422, São Gonçalo","22 48m 33.516s S, 43 0m 58.572s W"
RJ,SAO GONCALO,ESF VILA CANDOZA,ESTRADA DO COELHO,S/N,VILA CANDOZA,"ESTRADA DO COELHO, VILA CANDOZA, SAO GONCALO, RJ, BRASIL",-22.84654,-42.98124,"Estrada do Coelho, 24740-140, São Gonçalo","22 50m 47.544s S, 42 58m 52.464s W"
RJ,SAO GONCALO,ESF ANTONINA CRUZEIRO DO SUL,RUA THOMAZ RODRIGUES,178,ANTONINA,"RUA THOMAZ RODRIGUES, ANTONINA, SAO GONCALO, RJ, BRASIL",-22.81179,-43.0269,"Rua Tomás Rodrigues, 24455-070, São Gonçalo","22 48m 42.444s S, 43 1m 36.84s W"
RJ,SAO GONCALO,POSTO DE SAUDE VICTOR CHIMELLI,RUA CAP JOAO MONTEIRO,S/N,NEVES,"RUA CAP JOAO MONTEIRO, NEVES, SAO GONCALO, RJ, BRASIL",-22.8456453,-43.0951925,"Rua Capitão João Monteiro, Neves I, Neves, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24426-148, Brasil","22 50m 44.3231s S, 43 5m 42.693s W"
RJ,SAO GONCALO,ESF ZUMBI,ESTRADA DA BASILEIA,S/N,ENGENHO PEQUENO,"ESTRADA DA BASILEIA, ENGENHO PEQUENO, SAO GONCALO, RJ, BRASIL",-22.85062,-43.05456,"Estrada da Tenda, 24750, São Gonçalo","22 51m 2.232s S, 43 3m 16.416s W"
RJ,SAO GONCALO,ESF GALO BRANCO,RUA EGIRIO JUSTI,S/N,GALO BRANCO,"RUA EGIRIO JUSTI, GALO BRANCO, SAO GONCALO, RJ, BRASIL",-22.82881,-43.03164,"Rua Doutor Egídio Justo, 24422, São Gonçalo","22 49m 43.716s S, 43 1m 53.904s W"
RJ,SAO GONCALO,ESF JARDIM CATARINA III,RUA CAETES,S/N,JARDIM CATARINA,"RUA CAETES, JARDIM CATARINA, SAO GONCALO, RJ, BRASIL",-22.800451,-42.9925446,"Rua Caetés, Jardim Catarina, Monjolos, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24456-630, Brasil","22 48m 1.6236s S, 42 59m 33.1606s W"
RJ,SAO GONCALO,ESF DAVID CAPISTRANO FILHO,ESTRADA DA SAPUCAIA,S/N,RECANTO DAS ACACIAS,"ESTRADA DA SAPUCAIA, RECANTO DAS ACACIAS, SAO GONCALO, RJ, BRASIL",-22.79077,-43.02197,"Estrada de Sapucaia, 24473-330, São Gonçalo","22 47m 26.772s S, 43 1m 19.092s W"
RJ,SAO GONCALO,ESF LUIZ CARLOS PRESTES,RUA DR JURUMENHA,S/N,SANTA CATARINA,"RUA DR JURUMENHA, SANTA CATARINA, SAO GONCALO, RJ, BRASIL",-22.839627,-43.0715065,"Rua Doutor Jurumenha, Santa Catarina, Neves, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24416-000, Brasil","22 50m 22.6572s S, 43 4m 17.4234s W"
RJ,SAO GONCALO,ESF LUIZ PAULO GUIMARAES,RUA ARISTIDES LIMA,S/N,LAGOA SECA,"RUA ARISTIDES LIMA, LAGOA SECA, SAO GONCALO, RJ, BRASIL",-22.8124,-42.9888,"Rua Aristides Lima, 24720-130, São Gonçalo","22 48m 44.64s S, 42 59m 19.68s W"
RJ,SAO GONCALO,ESF MAHATMA GANDHI,RUA FRANCISCO BARBEIRO,S/N,JD CALIFORNIA,"RUA FRANCISCO BARBEIRO, JD CALIFORNIA, SAO GONCALO, RJ, BRASIL",-22.81479,-43.04677,"Rua Francisco Barbeiro, 24460-490, São Gonçalo","22 48m 53.244s S, 43 2m 48.372s W"
RJ,SAO GONCALO,ESF BADGER SILVEIRA,RUA ACACIO RAPOSO,S/N,TRIBOBO,"RUA ACACIO RAPOSO, TRIBOBO, SAO GONCALO, RJ, BRASIL",-22.8517534,-43.0313974,"Rua Acácio Raposo, Tribobó, Tribobó III, Sete Pontes, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24750-780, Brasil","22 51m 6.31224s S, 43 1m 53.0306s W"
RJ,SAO GONCALO,ESF MUTUA II,RUA MANOEL NOGUEIRA,S/N,MUTUA,"RUA MANOEL NOGUEIRA, MUTUA, SAO GONCALO, RJ, BRASIL",-22.81152,-43.04097,"Rua Manuel Nogueira, 24460-380, São Gonçalo","22 48m 41.472s S, 43 2m 27.492s W"
RJ,SAO GONCALO,ESF VILA LAGE,TRAVESSA LUIZ ESTEVES,86,BARRO VERMELHO,"TRAVESSA LUIZ ESTEVES, BARRO VERMELHO, SAO GONCALO, RJ, BRASIL",-22.84313,-43.07758,"Rua Luiz Esteves & Travessa Luís Esteves, 24415, São Gonçalo","22 50m 35.268s S, 43 4m 39.288s W"
RJ,SAO GONCALO,POSTO DE SAUDE DR ROBERT KOCH,RUA COMANDANTE ARY PARREIRAS,S/N,PORTO DA MADAMA,"RUA COMANDANTE ARY PARREIRAS, PORTO DA MADAMA, SAO GONCALO, RJ, BRASIL",-22.83458,-43.08308,"Rua Comandante Ari Parreiras, 24426, 24430, São Gonçalo","22 50m 4.488s S, 43 4m 59.088s W"
RJ,SAO GONCALO,ESF TRINDADE,RUA JUIZ DE FORA,581,TRINDADE,"RUA JUIZ DE FORA, TRINDADE, SAO GONCALO, RJ, BRASIL",-22.8130274,-43.018406,"Rua Juiz de Fora, Trindade, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24452-150, Brasil","22 48m 46.8986s S, 43 1m 6.2616s W"
RJ,SAO GONCALO,ESF PORTAO DO ROSA,RUA ALFREDO BAHIENSE,S/N,PORTAO DO ROSA,"RUA ALFREDO BAHIENSE, PORTAO DO ROSA, SAO GONCALO, RJ, BRASIL",-22.79982,-43.047,"Rua Alfredo Bahiense, 24466, 24470, São Gonçalo","22 47m 59.352s S, 43 2m 49.2s W"
RJ,SAO GONCALO,ESF VENDA DA CRUZ,RUA SA PINTO,201,VENDA DA CRUZ,"RUA SA PINTO, VENDA DA CRUZ, SAO GONCALO, RJ, BRASIL",-22.8607974,-43.09460120000001,"Rua Sá Pinto, Venda da Cruz, Sete Pontes, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24110-350, Brasil","22 51m 38.8706s S, 43 5m 40.5643s W"
RJ,SAO GONCALO,ESF ITAUNA I,TRAV ERNESTINA PIRES,100,ITAUNA,"TRAV ERNESTINA PIRES, ITAUNA, SAO GONCALO, RJ, BRASIL",-22.7895095,-43.0284108,"Travessa Ernestina Pires, Itaúna, São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24475-000, Brasil","22 47m 22.2342s S, 43 1m 42.2789s W"
